noise_time,LASmax,phase,typecode,altitude,speed,flight_id,icao24,timestamp
2022-01-28 17:07:00+00:00,79.2,LANDUNG,B738,2400.0,197.0,1092,4ba912,2022-01-28 17:07:00+00:00
2022-01-28 18:26:12+00:00,75.6,LANDUNG,E290,50.0,113.0,1029,4b028a,2022-01-28 18:25:39+00:00
2022-01-28 21:03:02+00:00,78.1,LANDUNG,A319,25.0,118.0,437,3c6585,2022-01-28 21:02:45+00:00
2022-01-29 00:41:11+00:00,80.8,LANDUNG,B738,100.0,128.0,157,3c0ca3,2022-01-29 00:40:48+00:00
2022-01-29 07:23:14+00:00,80.7,LANDUNG,A320,36000.0,375.0,18,02a1b4,2022-01-29 07:23:14+00:00
2022-01-29 07:58:42+00:00,81.6,LANDUNG,E195,250.0,121.0,851,440827,2022-01-29 07:58:27+00:00
2022-01-29 08:20:15+00:00,81.4,LANDUNG,A320,150.0,118.0,18,02a1b4,2022-01-29 08:19:38+00:00
2022-01-29 09:00:21+00:00,79.4,LANDUNG,E190,200.0,105.0,900,484b31,2022-01-29 09:00:15+00:00
2022-01-29 09:02:52+00:00,78.7,LANDUNG,A319,75.0,107.0,381,3c6444,2022-01-29 09:02:52+00:00
2022-01-29 11:27:26+00:00,85.5,LANDUNG,B734,425.0,129.0,1257,4caa4f,2022-01-29 11:26:57+00:00
2022-01-29 11:35:25+00:00,80.1,LANDUNG,A320,200.0,123.0,534,3c6747,2022-01-29 11:35:24+00:00
2022-01-29 13:04:58+00:00,80.0,LANDUNG,A319,300.0,102.0,451,3c6589,2022-01-29 13:04:46+00:00
2022-01-29 20:10:15+00:00,85.2,LANDUNG,A400,275.0,110.0,786,3f6f02,2022-01-29 20:09:59+00:00
2022-01-29 21:02:45+00:00,80.4,LANDUNG,E75L,450.0,119.0,920,4852f5,2022-01-29 21:02:24+00:00
2022-01-30 09:11:09+00:00,79.5,LANDUNG,E190,34550.0,428.0,59,39856e,2022-01-30 09:11:09+00:00
2022-01-30 13:11:24+00:00,73.3,LANDUNG,A319,25.0,117.0,447,3c6588,2022-01-30 13:11:21+00:00
2022-01-31 19:46:15+00:00,77.1,LANDUNG,A319,475.0,112.0,382,3c6445,2022-01-31 19:45:54+00:00
2022-01-01 03:34:24+00:00,81.7,LANDUNG,B738,1525.0,133.0,1084,4ba8d2,2022-01-01 03:34:24+00:00
2022-01-01 09:02:57+00:00,78.4,LANDUNG,E75L,-50.0,107.0,929,4853f4,2022-01-01 09:02:57+00:00
2022-01-01 09:25:15+00:00,80.1,LANDUNG,A320,36000.0,410.0,236,3c490e,2022-01-01 09:25:15+00:00
2022-01-01 10:01:32+00:00,81.6,LANDUNG,A320,38975.0,463.0,14,02a1af,2022-01-01 10:01:32+00:00
2022-01-01 11:44:09+00:00,81.0,LANDUNG,B738,39000.0,407.0,168,3c0caa,2022-01-01 11:44:09+00:00
2022-01-01 13:03:15+00:00,76.3,LANDUNG,E290,-25.0,119.0,1031,4b028b,2022-01-01 13:03:15+00:00
2022-01-01 13:20:36+00:00,74.0,START,EC45,1500.0,136.0,708,3e1211,2022-01-01 13:20:36+00:00
2022-01-01 15:49:44+00:00,81.1,LANDUNG,A321,-75.0,141.0,1099,4baa73,2022-01-01 15:49:44+00:00
2022-01-01 16:20:16+00:00,81.5,LANDUNG,B738,36000.0,386.0,1180,4bccb0,2022-01-01 16:20:16+00:00
2022-01-01 16:34:49+00:00,77.8,LANDUNG,A319,1100.0,122.0,492,3c6597,2022-01-01 16:34:49+00:00
2022-01-01 17:41:45+00:00,70.1,LANDUNG,C425,175.0,113.0,737,3e198a,2022-01-01 17:41:22+00:00
2022-01-01 17:52:13+00:00,81.7,LANDUNG,B738,39000.0,512.0,1313,4d232c,2022-01-01 17:52:13+00:00
2022-01-01 22:41:30+00:00,81.9,LANDUNG,B738,32075.0,365.0,1079,4ba8cf,2022-01-01 22:41:30+00:00
2022-01-01 23:09:49+00:00,83.0,LANDUNG,B738,32525.0,500.0,349,3c618b,2022-01-01 23:09:49+00:00
2022-01-01 23:33:07+00:00,84.3,LANDUNG,B738,38000.0,401.0,1343,4d2352,2022-01-01 23:33:07+00:00
2022-01-02 00:27:05+00:00,81.0,LANDUNG,B738,38000.0,378.0,1314,4d232c,2022-01-02 00:27:05+00:00
2022-01-02 01:12:18+00:00,81.4,LANDUNG,B738,20700.0,435.0,1080,4ba8cf,2022-01-02 01:12:18+00:00
2022-01-02 02:49:19+00:00,79.5,LANDUNG,A20N,50.0,126.0,7,01022e,2022-01-02 02:49:19+00:00
2022-01-02 09:20:17+00:00,82.9,LANDUNG,B739,325.0,154.0,1112,4bab22,2022-01-02 09:20:09+00:00
2022-01-02 09:42:01+00:00,80.5,LANDUNG,A321,325.0,141.0,369,3c6429,2022-01-02 09:41:46+00:00
2022-01-02 10:50:21+00:00,83.6,LANDUNG,B738,38025.0,535.0,241,3c4969,2022-01-02 10:50:21+00:00
2022-01-02 11:43:04+00:00,79.9,LANDUNG,A319,39000.0,395.0,827,440417,2022-01-02 11:43:04+00:00
2022-01-02 11:51:47+00:00,79.1,LANDUNG,A20N,450.0,125.0,1144,4bb850,2022-01-02 11:51:39+00:00
2022-01-02 12:08:16+00:00,82.9,LANDUNG,B738,2225.0,127.0,241,3c4969,2022-01-02 12:08:16+00:00
2022-01-02 12:10:47+00:00,83.6,LANDUNG,B738,36000.0,414.0,1222,4bce06,2022-01-02 12:10:47+00:00
2022-01-02 12:40:02+00:00,76.2,LANDUNG,C560,475.0,112.0,575,3cc187,2022-01-02 12:39:40+00:00
2022-01-02 14:47:55+00:00,82.7,LANDUNG,B738,36000.0,452.0,116,3c0a02,2022-01-02 14:47:55+00:00
2022-01-02 14:52:11+00:00,76.0,LANDUNG,C525,625.0,115.0,1347,5000d8,2022-01-02 14:51:30+00:00
2022-01-02 15:43:21+00:00,81.7,LANDUNG,A321,275.0,133.0,1095,4baa50,2022-01-02 15:43:21+00:00
2022-01-02 15:57:08+00:00,82.7,LANDUNG,A320,250.0,124.0,877,440958,2022-01-02 15:57:08+00:00
2022-01-02 16:06:39+00:00,81.9,LANDUNG,E190,300.0,120.0,49,398568,2022-01-02 16:06:39+00:00
2022-01-02 16:15:58+00:00,73.1,LANDUNG,C510,475.0,105.0,830,440590,2022-01-02 16:15:45+00:00
2022-01-02 16:31:41+00:00,79.9,LANDUNG,E190,350.0,109.0,901,484cc2,2022-01-02 16:31:23+00:00
2022-01-02 17:13:35+00:00,77.2,LANDUNG,CRJ9,450.0,128.0,309,3c4dd6,2022-01-02 17:13:27+00:00
2022-01-02 17:36:18+00:00,78.1,LANDUNG,BCS3,400.0,123.0,1058,4b17fd,2022-01-02 17:36:04+00:00
2022-01-02 17:37:59+00:00,81.7,LANDUNG,A321,275.0,144.0,369,3c6429,2022-01-02 17:37:59+00:00
2022-01-02 17:40:42+00:00,82.3,LANDUNG,B738,39000.0,439.0,221,3c4827,2022-01-02 17:40:42+00:00
2022-01-02 21:47:51+00:00,80.4,LANDUNG,B38M,36000.0,418.0,1205,4bcde9,2022-01-02 21:47:51+00:00
2022-01-02 21:57:33+00:00,81.7,LANDUNG,A320,475.0,138.0,508,3c66b5,2022-01-02 21:57:12+00:00
2022-01-02 22:09:12+00:00,82.2,LANDUNG,B738,36000.0,373.0,1073,4ba8ce,2022-01-02 22:09:12+00:00
2022-01-02 23:39:16+00:00,82.7,LANDUNG,B738,38000.0,538.0,221,3c4827,2022-01-02 23:39:16+00:00
2022-01-03 00:43:12+00:00,80.8,LANDUNG,B38M,475.0,138.0,1206,4bcde9,2022-01-03 00:42:59+00:00
2022-01-03 00:47:51+00:00,82.8,LANDUNG,B738,38000.0,400.0,1219,4bce03,2022-01-03 00:47:51+00:00
2022-01-03 02:45:51+00:00,84.1,LANDUNG,B738,39000.0,476.0,1074,4ba8ce,2022-01-03 02:45:51+00:00
2022-01-03 07:01:02+00:00,79.5,LANDUNG,A319,425.0,111.0,493,3c6597,2022-01-03 07:00:42+00:00
2022-01-03 07:32:01+00:00,77.0,LANDUNG,BCS1,425.0,109.0,1055,4b17e4,2022-01-03 07:31:57+00:00
2022-01-03 09:36:15+00:00,82.6,LANDUNG,B738,35000.0,443.0,117,3c0a02,2022-01-03 09:36:15+00:00
2022-01-03 10:40:45+00:00,81.8,LANDUNG,A320,300.0,120.0,804,424576,2022-01-03 10:40:45+00:00
2022-01-03 11:11:34+00:00,82.2,LANDUNG,B738,39000.0,449.0,42,346107,2022-01-03 11:11:34+00:00
2022-01-03 11:17:46+00:00,68.0,LANDUNG,A320,38000.0,383.0,790,405a4a,2022-01-03 11:17:46+00:00
2022-01-03 11:35:47+00:00,85.9,LANDUNG,B734,450.0,127.0,1232,4caa4f,2022-01-03 11:35:39+00:00
2022-01-03 11:43:09+00:00,76.1,LANDUNG,C68A,475.0,102.0,608,3cc249,2022-01-03 11:42:58+00:00
2022-01-03 11:55:56+00:00,78.8,LANDUNG,A20N,450.0,117.0,1142,4bb84c,2022-01-03 11:55:47+00:00
2022-01-03 12:01:22+00:00,91.1,LANDUNG,C17,400.0,112.0,816,43c173,2022-01-03 12:01:22+00:00
2022-01-03 12:59:06+00:00,78.4,LANDUNG,E290,350.0,109.0,1035,4b028c,2022-01-03 12:58:59+00:00
2022-01-03 13:28:45+00:00,76.8,LANDUNG,C560,425.0,116.0,576,3cc187,2022-01-03 13:28:35+00:00
2022-01-03 14:53:56+00:00,79.3,LANDUNG,C56X,500.0,112.0,654,3cddc4,2022-01-03 14:53:26+00:00
2022-01-03 14:59:57+00:00,81.6,LANDUNG,B738,36000.0,509.0,1345,4d2352,2022-01-03 14:59:57+00:00
2022-01-03 15:05:58+00:00,77.8,LANDUNG,AEST,500.0,114.0,1379,a0965e,2022-01-03 15:05:39+00:00
2022-01-03 15:34:33+00:00,82.9,LANDUNG,B734,575.0,118.0,1225,4ca7fa,2022-01-03 15:34:12+00:00
2022-01-03 15:54:40+00:00,82.0,LANDUNG,A321,400.0,136.0,1097,4baa5a,2022-01-03 15:54:23+00:00
2022-01-03 16:23:46+00:00,83.0,LANDUNG,B738,25050.0,473.0,1345,4d2352,2022-01-03 16:23:46+00:00
2022-01-03 17:16:08+00:00,81.5,LANDUNG,A319,350.0,123.0,370,3c6442,2022-01-03 17:15:53+00:00
2022-01-03 17:28:22+00:00,73.1,LANDUNG,C68A,625.0,103.0,608,3cc249,2022-01-03 17:27:58+00:00
2022-01-03 17:40:59+00:00,81.9,LANDUNG,B738,33000.0,475.0,42,346107,2022-01-03 17:40:59+00:00
2022-01-03 18:21:44+00:00,81.9,LANDUNG,E195,475.0,135.0,832,44081d,2022-01-03 18:21:44+00:00
2022-01-03 18:59:10+00:00,80.4,LANDUNG,C525,700.0,116.0,1348,5000d8,2022-01-03 18:58:34+00:00
2022-01-03 19:06:22+00:00,78.2,LANDUNG,A320,500.0,130.0,34,344693,2022-01-03 19:06:22+00:00
2022-01-03 19:19:45+00:00,79.9,LANDUNG,C56X,625.0,114.0,619,3cc24a,2022-01-03 19:19:30+00:00
2022-01-03 19:37:13+00:00,77.3,LANDUNG,CRJ9,725.0,125.0,296,3c4dcc,2022-01-03 19:36:52+00:00
2022-01-03 20:46:30+00:00,80.0,LANDUNG,B738,32000.0,534.0,202,3c0d02,2022-01-03 20:46:30+00:00
2022-01-03 20:48:49+00:00,80.6,LANDUNG,B738,36000.0,500.0,159,3c0ca5,2022-01-03 20:48:49+00:00
2022-01-03 21:09:35+00:00,81.1,LANDUNG,A319,525.0,120.0,396,3c6449,2022-01-03 21:09:31+00:00
2022-01-03 21:12:42+00:00,84.9,LANDUNG,B738,36000.0,499.0,159,3c0ca5,2022-01-03 21:12:42+00:00
2022-01-03 21:16:11+00:00,80.5,LANDUNG,B38M,575.0,128.0,540,3c7438,2022-01-03 21:15:50+00:00
2022-01-03 21:44:42+00:00,82.3,LANDUNG,B738,36000.0,315.0,1315,4d232c,2022-01-03 21:44:42+00:00
2022-01-03 22:17:17+00:00,80.2,LANDUNG,A319,625.0,118.0,378,3c6443,2022-01-03 22:16:50+00:00
2022-01-03 22:26:24+00:00,77.3,LANDUNG,C560,625.0,103.0,576,3cc187,2022-01-03 22:25:50+00:00
2022-01-04 00:09:25+00:00,75.4,LANDUNG,CL60,650.0,122.0,1159,4bca66,2022-01-04 00:09:17+00:00
2022-01-04 00:19:07+00:00,82.1,LANDUNG,B738,550.0,144.0,326,3c60d6,2022-01-04 00:19:07+00:00
2022-01-04 01:38:41+00:00,80.1,LANDUNG,A20N,575.0,132.0,13,01022f,2022-01-04 01:38:41+00:00
2022-01-04 03:51:22+00:00,82.6,LANDUNG,B738,31025.0,515.0,97,39a204,2022-01-04 03:51:22+00:00
2022-01-04 04:09:59+00:00,79.6,LANDUNG,B738,37000.0,537.0,1346,4d2352,2022-01-04 04:09:59+00:00
2022-01-04 10:14:30+00:00,77.3,LANDUNG,C560,750.0,109.0,577,3cc187,2022-01-04 10:14:25+00:00
2022-01-04 10:57:22+00:00,82.4,LANDUNG,B738,8550.0,255.0,798,4243a1,2022-01-04 10:57:22+00:00
2022-01-04 11:24:33+00:00,83.7,LANDUNG,B734,825.0,138.0,1226,4ca7fa,2022-01-04 11:24:28+00:00
2022-01-04 11:40:27+00:00,80.3,LANDUNG,B38M,800.0,142.0,1187,4bcda1,2022-01-04 11:40:19+00:00
2022-01-04 11:59:04+00:00,80.3,LANDUNG,A20N,850.0,128.0,1147,4bb85a,2022-01-04 11:58:56+00:00
2022-01-04 12:18:28+00:00,81.4,LANDUNG,B738,39000.0,439.0,129,3c0ca2,2022-01-04 12:18:28+00:00
2022-01-04 13:17:50+00:00,84.5,LANDUNG,B738,19525.0,355.0,1090,4ba912,2022-01-04 13:17:50+00:00
2022-01-04 13:52:11+00:00,83.3,LANDUNG,B738,37000.0,342.0,1306,4d229d,2022-01-04 13:52:11+00:00
2022-01-04 16:00:01+00:00,75.1,LANDUNG,C25B,825.0,101.0,652,3cd43b,2022-01-04 15:59:55+00:00
2022-01-04 16:12:26+00:00,83.0,LANDUNG,B738,37000.0,361.0,1261,4cac62,2022-01-04 16:12:26+00:00
2022-01-04 16:29:30+00:00,81.0,LANDUNG,E190,725.0,122.0,53,39856c,2022-01-04 16:29:30+00:00
2022-01-04 16:44:02+00:00,80.9,LANDUNG,A320,675.0,130.0,878,440958,2022-01-04 16:43:55+00:00
2022-01-04 17:07:54+00:00,78.4,LANDUNG,CRJ9,775.0,126.0,274,3c4dc1,2022-01-04 17:07:46+00:00
2022-01-04 18:16:56+00:00,80.5,LANDUNG,B738,775.0,138.0,129,3c0ca2,2022-01-04 18:16:56+00:00
2022-01-04 19:06:11+00:00,82.0,LANDUNG,B752,675.0,130.0,803,42444f,2022-01-04 19:06:11+00:00
2022-01-04 20:19:56+00:00,81.3,LANDUNG,B738,18000.0,318.0,97,39a204,2022-01-04 20:19:56+00:00
2022-01-04 20:41:10+00:00,80.7,LANDUNG,B738,36000.0,427.0,203,3c0d02,2022-01-04 20:41:10+00:00
2022-01-04 20:43:42+00:00,82.2,LANDUNG,B738,36000.0,393.0,1160,4bcc50,2022-01-04 20:43:42+00:00
2022-01-04 21:05:12+00:00,80.1,LANDUNG,B738,675.0,124.0,1000,4ac98b,2022-01-04 21:05:12+00:00
2022-01-04 21:57:44+00:00,81.8,LANDUNG,B738,2250.0,142.0,1306,4d229d,2022-01-04 21:57:44+00:00
2022-01-04 22:00:03+00:00,81.4,LANDUNG,B738,38000.0,368.0,1160,4bcc50,2022-01-04 22:00:03+00:00
2022-01-04 22:53:57+00:00,81.6,LANDUNG,B738,27725.0,390.0,97,39a204,2022-01-04 22:53:57+00:00
2022-01-04 23:05:12+00:00,82.6,LANDUNG,B738,38000.0,398.0,97,39a204,2022-01-04 23:05:12+00:00
2022-01-04 23:50:45+00:00,81.4,LANDUNG,B738,38000.0,498.0,1316,4d232c,2022-01-04 23:50:45+00:00
2022-01-05 00:44:28+00:00,81.9,LANDUNG,B738,700.0,132.0,1317,4d232c,2022-01-05 00:44:28+00:00
2022-01-05 02:23:33+00:00,74.0,LANDUNG,C425,750.0,105.0,763,3e3f1e,2022-01-05 02:23:22+00:00
2022-01-05 03:57:49+00:00,81.9,LANDUNG,B738,7375.0,265.0,1011,4ac98c,2022-01-05 03:57:49+00:00
2022-01-05 04:05:46+00:00,82.9,LANDUNG,B738,725.0,135.0,1011,4ac98c,2022-01-05 04:05:45+00:00
2022-01-05 08:06:17+00:00,82.5,LANDUNG,E195,650.0,130.0,833,44081d,2022-01-05 08:06:17+00:00
2022-01-05 08:15:35+00:00,78.0,LANDUNG,C56X,700.0,124.0,621,3cc24a,2022-01-05 08:15:33+00:00
2022-01-05 08:54:09+00:00,80.2,LANDUNG,A319,675.0,116.0,431,3c6585,2022-01-05 08:54:09+00:00
2022-01-05 09:22:15+00:00,82.1,LANDUNG,B38M,39000.0,493.0,542,3c7438,2022-01-05 09:22:15+00:00
2022-01-05 09:54:02+00:00,80.1,LANDUNG,E190,700.0,121.0,56,39856d,2022-01-05 09:53:57+00:00
2022-01-05 11:11:45+00:00,73.0,LANDUNG,C425,825.0,108.0,738,3e198a,2022-01-05 11:11:26+00:00
2022-01-05 11:27:26+00:00,84.9,LANDUNG,B734,775.0,138.0,1227,4ca7fa,2022-01-05 11:26:58+00:00
2022-01-05 11:37:19+00:00,77.3,LANDUNG,C560,750.0,115.0,578,3cc187,2022-01-05 11:37:01+00:00
2022-01-05 11:50:18+00:00,82.7,LANDUNG,A320,575.0,125.0,1067,4b9064,2022-01-05 11:50:17+00:00
2022-01-05 12:07:21+00:00,84.6,LANDUNG,B738,675.0,141.0,1216,4bcdef,2022-01-05 12:07:10+00:00
2022-01-05 13:55:46+00:00,84.7,LANDUNG,B738,39000.0,478.0,1216,4bcdef,2022-01-05 13:55:46+00:00
2022-01-05 15:57:51+00:00,83.0,LANDUNG,A321,500.0,136.0,1100,4baa87,2022-01-05 15:57:51+00:00
2022-01-05 17:10:48+00:00,84.5,LANDUNG,B738,26500.0,359.0,1262,4cac62,2022-01-05 17:10:48+00:00
2022-01-05 17:36:48+00:00,83.0,LANDUNG,A320,575.0,125.0,879,440958,2022-01-05 17:36:23+00:00
2022-01-05 18:20:39+00:00,79.9,LANDUNG,E290,500.0,124.0,1032,4b028b,2022-01-05 18:20:39+00:00
2022-01-05 19:10:32+00:00,81.0,LANDUNG,B38M,625.0,130.0,542,3c7438,2022-01-05 19:09:48+00:00
2022-01-05 20:33:35+00:00,82.3,LANDUNG,B738,38000.0,427.0,1307,4d229d,2022-01-05 20:33:35+00:00
2022-01-05 20:52:59+00:00,83.1,LANDUNG,B738,38000.0,376.0,204,3c0d02,2022-01-05 20:52:59+00:00
2022-01-05 20:55:53+00:00,78.7,LANDUNG,E75L,500.0,107.0,951,4855d2,2022-01-05 20:55:41+00:00
2022-01-05 21:09:29+00:00,79.7,LANDUNG,E170,550.0,116.0,82,3986eb,2022-01-05 21:09:09+00:00
2022-01-05 21:59:21+00:00,82.1,LANDUNG,A319,450.0,116.0,390,3c6448,2022-01-05 21:59:06+00:00
2022-01-05 22:39:54+00:00,82.2,LANDUNG,B738,32950.0,440.0,98,39a204,2022-01-05 22:39:54+00:00
2022-01-05 23:29:59+00:00,81.7,LANDUNG,B738,28000.0,348.0,327,3c60d6,2022-01-05 23:29:59+00:00
2022-01-05 23:51:43+00:00,82.3,LANDUNG,B738,12375.0,261.0,327,3c60d6,2022-01-05 23:51:43+00:00
2022-01-06 00:03:21+00:00,82.8,LANDUNG,B738,475.0,131.0,328,3c60d6,2022-01-06 00:03:10+00:00
2022-01-06 00:21:48+00:00,79.0,LANDUNG,A20N,300.0,124.0,3,01022d,2022-01-06 00:21:44+00:00
2022-01-06 02:57:44+00:00,74.0,LANDUNG,C425,425.0,108.0,764,3e3f1e,2022-01-06 02:57:28+00:00
2022-01-06 04:03:15+00:00,80.9,LANDUNG,B738,31050.0,398.0,99,39a204,2022-01-06 04:03:15+00:00
2022-01-06 04:35:37+00:00,79.9,LANDUNG,B738,38000.0,427.0,1223,4bd152,2022-01-06 04:35:37+00:00
2022-01-06 07:16:44+00:00,71.3,START,C510,225.0,137.0,753,3e3a1d,2022-01-06 07:16:51+00:00
2022-01-06 07:45:03+00:00,81.2,LANDUNG,B738,37000.0,527.0,205,3c0d02,2022-01-06 07:45:03+00:00
2022-01-06 08:54:03+00:00,80.6,LANDUNG,A319,4175.0,264.0,391,3c6448,2022-01-06 08:54:03+00:00
2022-01-06 08:56:46+00:00,81.5,LANDUNG,E190,175.0,110.0,906,484f7d,2022-01-06 08:56:46+00:00
2022-01-06 09:03:21+00:00,80.9,LANDUNG,A321,100.0,132.0,1096,4baa52,2022-01-06 09:03:21+00:00
2022-01-06 11:11:43+00:00,74.4,LANDUNG,GLEX,275.0,111.0,821,43ea4a,2022-01-06 11:11:19+00:00
2022-01-06 11:16:30+00:00,84.1,LANDUNG,B734,175.0,129.0,1234,4caa4f,2022-01-06 11:16:22+00:00
2022-01-06 11:20:57+00:00,79.7,LANDUNG,A319,150.0,116.0,420,3c6583,2022-01-06 11:20:51+00:00
2022-01-06 11:37:48+00:00,80.4,LANDUNG,B38M,150.0,137.0,1191,4bcda4,2022-01-06 11:37:48+00:00
2022-01-06 11:31:13+00:00,78.9,LANDUNG,A20N,125.0,125.0,1137,4bb846,2022-01-06 11:31:13+00:00
2022-01-06 11:37:48+00:00,79.5,LANDUNG,B38M,150.0,137.0,1191,4bcda4,2022-01-06 11:37:48+00:00
2022-01-06 12:12:29+00:00,72.7,LANDUNG,C425,275.0,107.0,739,3e198a,2022-01-06 12:12:12+00:00
2022-01-06 12:16:57+00:00,82.1,LANDUNG,B738,36000.0,422.0,205,3c0d02,2022-01-06 12:16:57+00:00
2022-01-06 13:30:59+00:00,74.9,LANDUNG,C560,200.0,103.0,579,3cc187,2022-01-06 13:30:44+00:00
2022-01-06 15:30:21+00:00,78.7,LANDUNG,CRJ9,175.0,128.0,288,3c4dc7,2022-01-06 15:30:07+00:00
2022-01-06 15:56:21+00:00,81.5,LANDUNG,B739,150.0,141.0,1116,4bab2f,2022-01-06 15:56:10+00:00
2022-01-06 18:14:26+00:00,74.4,LANDUNG,B738,350.0,134.0,131,3c0ca2,2022-01-06 18:13:58+00:00
2022-01-06 19:38:56+00:00,75.9,LANDUNG,CRJ9,250.0,120.0,279,3c4dc3,2022-01-06 19:38:38+00:00
2022-01-06 21:00:45+00:00,80.4,LANDUNG,B738,36000.0,462.0,1318,4d232c,2022-01-06 21:00:45+00:00
2022-01-06 21:06:13+00:00,80.0,LANDUNG,B738,150.0,127.0,1012,4ac98c,2022-01-06 21:06:13+00:00
2022-01-06 21:21:20+00:00,79.2,LANDUNG,A319,150.0,126.0,441,3c6588,2022-01-06 21:21:12+00:00
2022-01-06 21:45:13+00:00,79.2,LANDUNG,B38M,225.0,136.0,543,3c7438,2022-01-06 21:44:58+00:00
2022-01-06 21:52:36+00:00,78.2,LANDUNG,FA7X,150.0,112.0,113,3c08c9,2022-01-06 21:52:29+00:00
2022-01-06 22:03:28+00:00,81.6,LANDUNG,B738,38000.0,430.0,1318,4d232c,2022-01-06 22:03:28+00:00
2022-01-06 23:00:42+00:00,82.3,LANDUNG,B738,34250.0,416.0,1318,4d232c,2022-01-06 23:00:42+00:00
2022-01-06 23:23:14+00:00,82.6,LANDUNG,B738,31000.0,398.0,99,39a204,2022-01-06 23:23:14+00:00
2022-01-06 23:42:49+00:00,80.0,LANDUNG,B738,2750.0,156.0,99,39a204,2022-01-06 23:42:49+00:00
2022-01-06 23:48:04+00:00,84.3,LANDUNG,B734,275.0,139.0,1234,4caa4f,2022-01-06 23:47:45+00:00
2022-01-07 03:48:50+00:00,82.0,LANDUNG,B738,9900.0,328.0,100,39a204,2022-01-07 03:48:50+00:00
2022-01-07 03:58:10+00:00,80.8,LANDUNG,B738,350.0,135.0,100,39a204,2022-01-07 03:57:58+00:00
2022-01-07 08:11:26+00:00,81.3,LANDUNG,E195,300.0,135.0,859,44082c,2022-01-07 08:11:26+00:00
2022-01-07 09:02:24+00:00,80.6,LANDUNG,A321,300.0,140.0,1101,4baa8a,2022-01-07 09:02:24+00:00
2022-01-07 09:57:13+00:00,80.8,LANDUNG,E190,24000.0,339.0,896,484acb,2022-01-07 09:57:13+00:00
2022-01-07 10:08:01+00:00,69.0,START,B738,36000.0,444.0,1215,4bcdee,2022-01-07 10:08:01+00:00
2022-01-07 10:22:48+00:00,68.9,LANDUNG,DA62,450.0,87.0,778,3e4535,2022-01-07 10:22:29+00:00
2022-01-07 11:33:43+00:00,80.1,LANDUNG,A20N,375.0,131.0,1150,4bb867,2022-01-07 11:33:29+00:00
2022-01-07 12:00:07+00:00,82.2,LANDUNG,B738,39000.0,444.0,244,3c4969,2022-01-07 12:00:07+00:00
2022-01-07 14:28:47+00:00,82.1,LANDUNG,B38M,39000.0,423.0,544,3c7438,2022-01-07 14:28:47+00:00
2022-01-07 15:35:20+00:00,82.8,LANDUNG,B738,37525.0,435.0,1215,4bcdee,2022-01-07 15:35:20+00:00
2022-01-07 15:56:53+00:00,77.5,START,B38M,550.0,161.0,1207,4bcde9,2022-01-07 15:57:04+00:00
2022-01-07 16:08:13+00:00,81.5,LANDUNG,B738,33325.0,501.0,1319,4d232c,2022-01-07 16:08:13+00:00
2022-01-07 16:28:42+00:00,82.2,LANDUNG,B738,16625.0,145.0,1319,4d232c,2022-01-07 16:28:42+00:00
2022-01-07 16:30:50+00:00,81.4,LANDUNG,A320,250.0,137.0,871,4408d7,2022-01-07 16:30:50+00:00
2022-01-07 16:33:22+00:00,80.9,LANDUNG,E190,375.0,126.0,911,485207,2022-01-07 16:33:22+00:00
2022-01-07 21:07:30+00:00,80.8,LANDUNG,E170,500.0,123.0,79,3986e9,2022-01-07 21:07:17+00:00
2022-01-07 21:10:13+00:00,81.8,LANDUNG,B38M,475.0,142.0,544,3c7438,2022-01-07 21:09:42+00:00
2022-01-07 21:46:52+00:00,81.0,LANDUNG,B738,36000.0,408.0,329,3c60d6,2022-01-07 21:46:52+00:00
2022-01-07 22:32:38+00:00,82.5,LANDUNG,B738,27075.0,392.0,1075,4ba8ce,2022-01-07 22:32:38+00:00
2022-01-07 22:47:35+00:00,80.1,LANDUNG,A320,425.0,121.0,522,3c6741,2022-01-07 22:47:26+00:00
2022-01-07 22:55:09+00:00,82.4,LANDUNG,B738,13475.0,303.0,1013,4ac98c,2022-01-07 22:55:09+00:00
2022-01-07 23:37:15+00:00,82.7,LANDUNG,B738,23000.0,415.0,165,3c0ca6,2022-01-07 23:37:15+00:00
2022-01-08 00:11:58+00:00,82.6,LANDUNG,B738,36000.0,413.0,1320,4d232c,2022-01-08 00:11:58+00:00
2022-01-08 01:39:51+00:00,85.8,LANDUNG,B763,400.0,133.0,1369,507c45,2022-01-08 01:39:41+00:00
2022-01-08 02:35:30+00:00,82.4,LANDUNG,B738,37000.0,432.0,1076,4ba8ce,2022-01-08 02:35:30+00:00
2022-01-08 06:46:24+00:00,74.3,LANDUNG,C425,500.0,118.0,766,3e3f1e,2022-01-08 06:46:04+00:00
2022-01-08 06:50:16+00:00,76.4,LANDUNG,C560,450.0,102.0,581,3cc187,2022-01-08 06:49:52+00:00
2022-01-08 08:18:42+00:00,81.8,LANDUNG,E195,300.0,133.0,836,44081e,2022-01-08 08:18:42+00:00
2022-01-08 08:21:01+00:00,82.1,LANDUNG,A320,35975.0,365.0,872,4408d7,2022-01-08 08:21:01+00:00
2022-01-08 08:57:39+00:00,81.0,LANDUNG,A319,350.0,122.0,449,3c6589,2022-01-08 08:57:28+00:00
2022-01-08 09:06:47+00:00,80.4,LANDUNG,B38M,39000.0,449.0,545,3c7438,2022-01-08 09:06:47+00:00
